,date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
6,2021-08-10,sh.600018,74.1915733500,74.6254422000,72.7453438500,73.6130815500,73.9023274500,29866873,151516720.7000,1,0.128900,1,-0.391400,12.350395,1.312326,4.171214,36.131255,0
7,2021-08-11,sh.600018,73.6130815500,74.3361963000,72.8899668000,73.0345897500,73.6130815500,23280113,118099544.5400,1,0.100500,1,-0.785900,12.253339,1.302013,4.138434,35.847316,0
8,2021-08-12,sh.600018,73.1792127000,74.0469504000,72.7453438500,73.4684586000,73.0345897500,26917496,136544421.5100,1,0.116200,1,0.594100,12.326131,1.309747,4.163019,36.060270,0
9,2021-08-13,sh.600018,73.3238356500,73.9023274500,72.8899668000,73.3238356500,73.4684586000,22498369,114082048.9300,1,0.097100,1,-0.196900,12.301867,1.307169,4.154824,35.989285,0
10,2021-08-16,sh.600018,73.3238356500,74.4808192500,73.0345897500,74.0469504000,73.3238356500,29233468,149639491.2200,1,0.126100,1,0.986200,12.423187,1.320060,4.195798,36.344209,0
11,2021-08-17,sh.600018,73.4684586000,74.3361963000,72.3114750000,72.3114750000,74.0469504000,34089115,172862031.1900,1,0.147100,1,-2.343800,12.132019,1.289122,4.097459,35.492392,0
12,2021-08-18,sh.600018,72.1668520500,75.3485569500,72.1668520500,75.0593110500,72.3114750000,52088873,267473599.9700,1,0.224800,1,3.800000,12.593035,1.338108,4.253163,36.841103,0
13,2021-08-19,sh.600018,75.2039340000,75.6378028500,73.7577045000,73.9023274500,75.0593110500,31338776,160716703.2000,1,0.135200,1,-1.541400,12.398923,1.317482,4.187603,36.273224,0
14,2021-08-20,sh.600018,73.9023274500,74.1915733500,72.7453438500,73.3238356500,73.9023274500,28245593,142953131.2800,1,0.121900,1,-0.782800,12.301867,1.307169,4.154824,35.989285,0
15,2021-08-23,sh.600018,73.6130815500,74.1915733500,73.0345897500,74.1915733500,73.3238356500,33895838,172572389.6000,1,0.146300,1,1.183400,12.447451,1.322639,4.203993,36.415194,0
16,2021-08-24,sh.600018,73.9023274500,75.0593110500,73.6130815500,74.6254422000,74.1915733500,31437601,161777335.3800,1,0.135700,1,0.584800,12.520243,1.330373,4.228578,36.628148,0
17,2021-08-25,sh.600018,75.0593110500,76.2162946500,74.6254422000,76.0716717000,74.6254422000,42028863,219646898.2000,1,0.181400,1,1.938000,12.762884,1.356156,4.310527,37.337996,0
18,2021-08-26,sh.600018,76.3609176000,77.3732782500,75.7824258000,76.0716717000,76.0716717000,43760940,231605517.7900,1,0.188800,1,0.000000,12.762884,1.356156,4.310527,37.337996,0
19,2021-08-27,sh.600018,75.6378028500,77.0840323500,74.6254422000,75.4931799000,76.0716717000,45325190,236302201.5900,1,0.195600,1,-0.760500,12.665827,1.345843,4.277748,37.054057,0
20,2021-08-30,sh.600018,75.9270487500,81.5673438000,75.7824258000,80.1211143000,75.4931799000,118747936,650319824.4000,1,0.512400,1,6.130300,9.780320,1.385876,4.101453,-68.135654,0
21,2021-08-31,sh.600018,80.1211143000,82.1458356000,79.8318684000,80.8442290500,80.1211143000,75289120,421517331.1800,1,0.324900,1,0.902500,9.868590,1.398384,4.138469,-68.750597,0
0,2021-08-02,sh.600019,16.8893204000,16.9559887700,15.8892948500,16.2226367000,17.6004496800,269323776,1956711957.1600,1,1.212500,1,-7.828300,9.855055,0.857007,0.527628,-23.569909,0
1,2021-08-03,sh.600019,15.9781860100,16.2004139100,15.8004036900,15.9115176400,16.2226367000,138500529,992186712.0400,1,0.623500,1,-1.917800,9.666053,0.840571,0.517509,-23.117883,0
2,2021-08-04,sh.600019,16.0226315900,16.6670925000,15.9781860100,16.4004190200,15.9115176400,143397447,1054337256.0500,1,0.645600,1,3.072600,9.963055,0.866399,0.533410,-23.828209,0
3,2021-08-05,sh.600019,16.3115278600,16.5115329700,16.0892999600,16.3337506500,16.4004190200,106722331,782933273.7900,1,0.480500,1,-0.406500,9.922555,0.862877,0.531242,-23.731346,0
4,2021-08-06,sh.600019,16.2670822800,16.8004292400,16.2226367000,16.5782013400,16.3337506500,97246343,726689426.3900,1,0.437800,1,1.496600,10.071056,0.875791,0.539192,-24.086509,0
5,2021-08-09,sh.600019,16.4893101800,17.2893306200,16.4448646000,17.2226622500,16.5782013400,126335806,968537685.7100,1,0.568800,1,3.887400,10.462558,0.909836,0.560153,-25.022848,0
6,2021-08-10,sh.600019,17.3559989900,17.6893408400,17.0448799300,17.6226724700,17.2226622500,123265854,969256436.5600,1,0.554900,1,2.322600,10.705559,0.930968,0.573163,-25.604024,0
7,2021-08-11,sh.600019,17.8226775800,18.0226826900,17.4671129400,17.8893459500,17.6226724700,136885073,1096808485.3100,1,0.616300,1,1.513200,10.867560,0.945056,0.581836,-25.991475,0
8,2021-08-12,sh.600019,17.8671231600,19.0671538200,17.7337864200,18.4226929100,17.8893459500,264559856,2215088541.6800,1,1.191000,1,2.981400,11.191562,0.973231,0.599183,-26.766376,0
9,2021-08-13,sh.600019,18.1337966400,18.6004752300,18.1115738500,18.3338017500,18.4226929100,117683517,971803921.7300,1,0.529800,1,-0.482500,11.137562,0.968535,0.596291,-26.637225,0
10,2021-08-16,sh.600019,18.3782473300,19.0449310300,18.2004650100,18.8227031300,18.3338017500,171319304,1443122073.2700,1,0.771300,1,2.666700,11.434563,0.994363,0.612193,-27.347552,0
11,2021-08-17,sh.600019,18.7338119700,18.9338170800,18.2004650100,18.4449157000,18.8227031300,112688865,942331992.4800,1,0.507300,1,-2.007100,11.205062,0.974405,0.599905,-26.798663,0
12,2021-08-18,sh.600019,18.4226929100,18.9115942900,18.2893561700,18.5782524400,18.4449157000,95308545,797360042.1100,1,0.429100,1,0.722900,11.286062,0.981449,0.604242,-26.992389,0
13,2021-08-19,sh.600019,18.2004650100,18.8227031300,17.8671231600,18.6893663900,18.5782524400,117210195,973037347.8400,1,0.527700,1,0.598100,11.353563,0.987319,0.607856,-27.153826,0
14,2021-08-20,sh.600019,18.4449157000,18.8671487100,18.1782422200,18.6449208100,18.6893663900,117295656,976103770.3400,1,0.528100,1,-0.237800,11.326563,0.984971,0.606410,-27.089251,0
15,2021-08-23,sh.600019,18.7338119700,18.9115942900,18.3560245400,18.5115840700,18.6449208100,88041325,735350677.4500,1,0.396400,1,-0.715100,11.245562,0.977927,0.602074,-26.895526,0
16,2021-08-24,sh.600019,18.5782524400,19.2893817200,18.4449157000,18.6671436000,18.5115840700,143642896,1221193619.2600,1,0.646700,1,0.840300,11.340063,0.986145,0.607133,-27.121539,0
17,2021-08-25,sh.600019,18.7115891800,19.0004854500,18.4449157000,18.9560398700,18.6671436000,119731098,1013259861.3200,1,0.539000,1,1.547600,11.515564,1.001407,0.616529,-27.541277,0
18,2021-08-26,sh.600019,18.9782626600,20.2671844800,18.8893715000,19.8449514700,18.9560398700,296050464,2638121635.8200,1,1.332800,1,4.689300,12.055567,1.048366,0.645440,-28.832779,0
19,2021-08-27,sh.600019,19.6005007800,20.4449668000,19.6005007800,20.2227389000,19.8449514700,213858073,1934856720.0200,1,0.962800,1,1.903700,12.285068,1.068324,0.657728,-29.381667,0
20,2021-08-30,sh.600019,20.8894226000,21.6672202500,20.8227542300,21.4227695600,20.2227389000,289726400,2775176590.6600,1,1.304300,1,5.934100,9.037593,1.124513,0.631405,-525.216046,0
21,2021-08-31,sh.600019,21.4894379300,22.9116964900,21.4672151400,22.6450230100,21.4227695600,293296688,2947805189.5000,1,1.320400,1,5.705400,9.553224,1.188671,0.667429,-555.181691,0
0,2021-08-02,sh.600025,5.8527162400,6.0334951200,5.7284307600,5.9883004000,5.8979109600,41610402,216677918.5200,1,0.231200,1,1.532600,17.378198,1.942862,4.773053,-169.080222,0
1,2021-08-03,sh.600025,5.9431056800,6.0221964400,5.9318070000,5.9883004000,5.9883004000,25897474,137015577.5400,1,0.143900,1,0.000000,17.378198,1.942862,4.773053,-169.080222,0
2,2021-08-04,sh.600025,5.9770017200,6.3498581600,5.9318070000,6.2820660800,5.9883004000,65914543,363121639.6500,1,0.366200,1,4.905700,18.230713,2.038172,5.007202,-177.374723,0
3,2021-08-05,sh.600025,6.3046634400,6.3272608000,6.1916766400,6.2368713600,6.2820660800,27528295,152351333.1200,1,0.152900,1,-0.719400,18.099557,2.023509,4.971179,-176.098646,0
4,2021-08-06,sh.600025,6.2481700400,6.3385594800,6.2029753200,6.2707674000,6.2368713600,25598344,141816359.6200,1,0.142200,1,0.543500,18.197924,2.034506,4.998197,-177.055704,0
5,2021-08-09,sh.600025,6.2707674000,6.2933647600,6.1803779600,6.2255726800,6.2707674000,30293334,166887353.0500,1,0.168300,1,-0.720700,18.066768,2.019843,4.962174,-175.779627,0
6,2021-08-10,sh.600025,6.2255726800,6.2707674000,6.1351832400,6.2594687200,6.2255726800,26513833,145804816.2600,1,0.147300,1,0.544500,18.165135,2.030840,4.989191,-176.736685,0
7,2021-08-11,sh.600025,6.2481700400,6.3724555200,6.2368713600,6.3385594800,6.2594687200,31175120,174280256.9800,1,0.173200,1,1.263500,18.394658,2.056501,5.052231,-178.969820,0
8,2021-08-12,sh.600025,6.3272608000,6.4176502400,6.2707674000,6.3046634400,6.3385594800,26560523,148683450.1600,1,0.147600,1,-0.534800,18.296291,2.045503,5.025214,-178.012762,0
9,2021-08-13,sh.600025,6.2933647600,6.3498581600,6.2142740000,6.2820660800,6.3046634400,20985802,116738859.1600,1,0.116600,1,-0.358400,18.230713,2.038172,5.007202,-177.374723,0
10,2021-08-16,sh.600025,6.2481700400,6.3159621200,6.2368713600,6.2594687200,6.2820660800,15638947,86882373.9300,1,0.086900,1,-0.359700,18.165135,2.030840,4.989191,-176.736685,0
11,2021-08-17,sh.600025,6.2820660800,6.3272608000,6.1238845600,6.1351832400,6.2594687200,28283114,155572450.1500,1,0.157100,1,-1.985600,17.804455,1.990517,4.890128,-173.227473,0
12,2021-08-18,sh.600025,6.1351832400,6.1690792800,6.0447938000,6.1464819200,6.1351832400,27595061,149220715.8900,1,0.153300,1,0.184200,17.837244,1.994182,4.899133,-173.546492,0
13,2021-08-19,sh.600025,6.1238845600,6.2368713600,6.1125858800,6.1690792800,6.1464819200,21046369,114988670.2000,1,0.116900,1,0.367600,17.902822,2.001514,4.917145,-174.184531,0
14,2021-08-20,sh.600025,6.1803779600,6.1803779600,6.0899885200,6.1351832400,6.1690792800,27163651,147296300.2700,1,0.150900,1,-0.549500,17.804455,1.990517,4.890128,-173.227473,0
15,2021-08-23,sh.600025,6.1351832400,6.2029753200,6.0899885200,6.1464819200,6.1351832400,34292208,186098495.6800,1,0.190500,1,0.184200,17.837244,1.994182,4.899133,-173.546492,0
16,2021-08-24,sh.600025,6.1464819200,6.4967410000,6.1351832400,6.4063515600,6.1464819200,60568801,342394113.5800,1,0.336500,1,4.227900,18.591392,2.078495,5.106266,-180.883936,0
17,2021-08-25,sh.600025,6.3611568400,6.5419357200,6.2933647600,6.4741436400,6.4063515600,43310279,245852383.2800,1,0.240600,1,1.058200,18.788127,2.100490,5.160300,-182.798051,0
18,2021-08-26,sh.600025,6.4176502400,6.5306370400,6.3724555200,6.4628449600,6.4741436400,28768255,164073041.2700,1,0.159800,1,-0.174500,18.755338,2.096824,5.151295,-182.479032,0
19,2021-08-27,sh.600025,6.4741436400,6.5871304400,6.3837542000,6.4628449600,6.4628449600,26173445,150008583.1400,1,0.145400,1,0.000000,18.755338,2.096824,5.151295,-182.479032,0
20,2021-08-30,sh.600025,6.4967410000,6.6097278000,6.4628449600,6.5419357200,6.4628449600,29550782,170844695.0400,1,0.164200,1,1.223800,16.972174,2.163723,4.953290,-2903.280703,0
21,2021-08-31,sh.600025,6.5419357200,6.6210264800,6.4176502400,6.5419357200,6.5419357200,30842608,177662105.4100,1,0.171300,1,0.000000,16.972174,2.163723,4.953290,-2903.280703,0
0,2021-08-02,sh.600028,10.5675447600,10.6471996200,10.4082350400,10.6206480000,10.5940963800,143752830,569909464.3300,1,0.150400,1,0.250600,6.848016,0.633321,0.227526,20.950201,0
1,2021-08-03,sh.600028,10.5409931400,10.6206480000,10.5144415200,10.5675447600,10.6206480000,104833047,416541849.4700,1,0.109700,1,-0.500000,6.813776,0.630155,0.226388,20.845450,0
2,2021-08-04,sh.600028,10.5409931400,10.6206480000,10.4878899000,10.6206480000,10.5675447600,76843697,306233112.3700,1,0.080400,1,0.502500,6.848016,0.633321,0.227526,20.950201,0
3,2021-08-05,sh.600028,10.5675447600,10.6737512400,10.5144415200,10.5940963800,10.6206480000,86014608,343575049.4700,1,0.090000,1,-0.250000,6.830896,0.631738,0.226957,20.897825,0
4,2021-08-06,sh.600028,10.6206480000,10.6206480000,10.5144415200,10.5409931400,10.5940963800,100167170,398806273.9000,1,0.104800,1,-0.501300,6.796656,0.628571,0.225819,20.793074,0
5,2021-08-09,sh.600028,10.5144415200,10.6206480000,10.4878899000,10.6206480000,10.5409931400,89452901,356551996.8900,1,0.093600,1,0.755700,6.848016,0.633321,0.227526,20.950201,0
6,2021-08-10,sh.600028,10.5940963800,10.6206480000,10.5409931400,10.6206480000,10.6206480000,79408820,316464637.2100,1,0.083100,1,0.000000,6.848016,0.633321,0.227526,20.950201,0
7,2021-08-11,sh.600028,10.6471996200,10.7534061000,10.6206480000,10.7268544800,10.6206480000,124784597,503108850.4600,1,0.130600,1,1.000000,6.916496,0.639654,0.229801,21.159703,0
8,2021-08-12,sh.600028,10.7534061000,10.7799577200,10.6737512400,10.7534061000,10.7268544800,108665367,439132957.2000,1,0.113700,1,0.247500,6.933616,0.641238,0.230370,21.212078,0
9,2021-08-13,sh.600028,10.7268544800,10.7534061000,10.5940963800,10.6206480000,10.7534061000,111460688,447908056.4500,1,0.116600,1,-1.234600,6.848016,0.633321,0.227526,20.950201,0
10,2021-08-16,sh.600028,10.6206480000,10.8330609600,10.5940963800,10.8330609600,10.6206480000,187260413,757848466.2700,1,0.196000,1,2.000000,6.984976,0.645988,0.232076,21.369205,0
11,2021-08-17,sh.600028,10.8065093400,10.9392674400,10.7003028600,10.7268544800,10.8330609600,165390038,672566493.1800,1,0.173100,1,-0.980400,6.916496,0.639654,0.229801,21.159703,0
12,2021-08-18,sh.600028,10.6737512400,10.8330609600,10.6471996200,10.8330609600,10.7268544800,124526973,503196837.6600,1,0.130300,1,0.990100,6.984976,0.645988,0.232076,21.369205,0
13,2021-08-19,sh.600028,10.7268544800,10.7534061000,10.4613382800,10.4878899000,10.8330609600,302924560,1206348091.6000,1,0.317000,1,-3.186300,6.762416,0.625405,0.224682,20.688323,0
14,2021-08-20,sh.600028,10.5144415200,10.5409931400,10.4613382800,10.5144415200,10.4878899000,118117169,467331328.7400,1,0.123600,1,0.253200,6.779536,0.626988,0.225250,20.740699,0
15,2021-08-23,sh.600028,10.5144415200,10.6206480000,10.5144415200,10.5675447600,10.5144415200,103893721,413786361.2900,1,0.108700,1,0.505100,6.813776,0.630155,0.226388,20.845450,0
16,2021-08-24,sh.600028,10.6737512400,10.7003028600,10.5940963800,10.6206480000,10.5675447600,106426316,426250531.2900,1,0.111400,1,0.502500,6.848016,0.633321,0.227526,20.950201,0
17,2021-08-25,sh.600028,10.6471996200,10.7534061000,10.6206480000,10.7268544800,10.6206480000,127870562,513807808.6900,1,0.133800,1,1.000000,6.916496,0.639654,0.229801,21.159703,0
18,2021-08-26,sh.600028,10.7534061000,10.8330609600,10.7268544800,10.8065093400,10.7268544800,159721149,648834129.8300,1,0.167100,1,0.742600,6.967856,0.644404,0.231507,21.316829,0
19,2021-08-27,sh.600028,10.7799577200,10.9127158200,10.7534061000,10.8861642000,10.8065093400,160022064,652986154.8200,1,0.167500,1,0.737100,7.019216,0.649154,0.233214,21.473956,0
20,2021-08-30,sh.600028,10.9923706800,11.1251287800,10.9392674400,11.0985771600,10.8861642000,264477359,1099369805.7600,1,0.276800,1,1.951200,5.322763,0.661406,0.216780,-57.430510,0
21,2021-08-31,sh.600028,11.0985771600,11.3640933600,10.9923706800,11.3109901200,11.0985771600,299890880,1262409380.9500,1,0.313800,1,1.913900,5.424634,0.674065,0.220929,-58.529659,0
0,2021-08-02,sh.600029,8.8307396800,9.1887426400,8.6773098400,9.0182650400,9.1205516000,55224176,287746214.2900,1,0.567500,1,-1.121500,-9.352916,1.371910,0.967456,3.845632,0
1,2021-08-03,sh.600029,8.9841695200,9.1035038400,8.9159784800,9.0182650400,9.0182650400,25994780,137636034.0900,1,0.267100,1,0.000000,-9.352916,1.371910,0.967456,3.845632,0
2,2021-08-04,sh.600029,9.0182650400,9.0182650400,8.8477874400,8.9159784800,9.0182650400,23107933,120712383.0300,1,0.237500,1,-1.134200,-9.246837,1.356350,0.956483,3.802015,0
3,2021-08-05,sh.600029,8.9159784800,9.0694083200,8.8818829600,9.0012172800,8.9159784800,21495565,113338069.6400,1,0.220900,1,0.956000,-9.335239,1.369317,0.965628,3.838363,0
4,2021-08-06,sh.600029,9.0694083200,9.0864560800,8.9330262400,8.9671217600,9.0012172800,15283641,80514703.5600,1,0.157100,1,-0.378800,-9.299878,1.364130,0.961970,3.823824,0
5,2021-08-09,sh.600029,8.9841695200,9.1887426400,8.9330262400,9.1375993600,8.9671217600,20897710,111449169.1000,1,0.214800,1,1.901100,-9.476682,1.390064,0.980258,3.896520,0
6,2021-08-10,sh.600029,9.0864560800,9.1887426400,9.0353128000,9.1546471200,9.1375993600,17743766,94926164.7500,1,0.182300,1,0.186600,-9.494362,1.392658,0.982087,3.903790,0
7,2021-08-11,sh.600029,9.1375993600,9.2910292000,9.1205516000,9.2398859200,9.1546471200,17112127,92796690.4300,1,0.175900,1,0.931100,-9.582764,1.405625,0.991231,3.940138,0
8,2021-08-12,sh.600029,9.2739814400,9.3933157600,9.2228381600,9.2569336800,9.2398859200,23262377,126933653.1100,1,0.239100,1,0.184500,-9.600445,1.408218,0.993060,3.947408,0
9,2021-08-13,sh.600029,9.2398859200,9.2910292000,9.1205516000,9.2057904000,9.2569336800,21830651,117628344.3100,1,0.224300,1,-0.552500,-9.547403,1.400438,0.987574,3.925599,0
10,2021-08-16,sh.600029,9.2398859200,9.3933157600,9.1887426400,9.3421724800,9.2057904000,19323736,105654545.4800,1,0.198600,1,1.481500,-9.688846,1.421185,1.002204,3.983756,0
11,2021-08-17,sh.600029,9.3762680000,9.9729396000,9.3421724800,9.5467456000,9.3421724800,65636901,372015233.5500,1,0.674500,1,2.189800,-9.901011,1.452306,1.024150,4.070991,0
12,2021-08-18,sh.600029,9.6149366400,9.8024620000,9.3762680000,9.6660799200,9.5467456000,35123867,198873758.2900,1,0.361000,1,1.250000,-10.024774,1.470460,1.036952,4.121879,0
13,2021-08-19,sh.600029,9.6660799200,9.6660799200,9.4785545600,9.6319844000,9.6660799200,21658969,121622905.8300,1,0.222600,1,-0.352700,-9.989413,1.465273,1.033295,4.107339,0
14,2021-08-20,sh.600029,9.6149366400,9.6660799200,9.4444590400,9.5637933600,9.6319844000,21798282,121909619.6100,1,0.224000,1,-0.708000,-9.918691,1.454899,1.025979,4.078261,0
15,2021-08-23,sh.600029,9.5808411200,9.6660799200,9.5296978400,9.5637933600,9.5637933600,14504289,81426890.4800,1,0.149100,1,0.000000,-9.918691,1.454899,1.025979,4.078261,0
16,2021-08-24,sh.600029,9.5467456000,9.6490321600,9.5296978400,9.5978888800,9.5637933600,15206125,85508404.5100,1,0.156300,1,0.356500,-9.954052,1.460086,1.029637,4.092800,0
17,2021-08-25,sh.600029,9.6149366400,9.8536052800,9.5978888800,9.8195097600,9.5978888800,33221154,190476392.1300,1,0.341400,1,2.309100,-10.183897,1.493800,1.053412,4.187305,0
18,2021-08-26,sh.600029,9.8195097600,9.9388440800,9.7172232000,9.8024620000,9.8195097600,18364442,105857972.4800,1,0.188700,1,-0.173600,-10.166217,1.491207,1.051583,4.180036,0
19,2021-08-27,sh.600029,9.7513187200,9.8706530400,9.6149366400,9.6660799200,9.8024620000,19992574,113855955.1600,1,0.205500,1,-1.391300,-10.024774,1.470460,1.036952,4.121879,0
20,2021-08-30,sh.600029,9.6660799200,9.7513187200,9.5637933600,9.6660799200,9.6660799200,19855985,112492116.0200,1,0.204100,1,0.000000,-13.063823,1.280429,0.913709,12.651064,0
21,2021-08-31,sh.600029,9.6831276800,9.8195097600,9.6660799200,9.8195097600,9.6660799200,33477323,192068430.2200,1,0.344000,1,1.587300,-13.271185,1.300753,0.928212,12.851874,0
0,2021-08-02,sh.600030,93.0956239200,97.7132988000,90.9929326800,95.9404414800,93.1368531600,147751759,3392800772.0400,1,1.505400,1,3.010200,16.551045,1.617696,4.602284,7.481018,0
1,2021-08-03,sh.600030,95.2807736400,98.1255912000,94.8272520000,96.1878169200,95.9404414800,112313014,2620644794.4000,1,1.144300,1,0.257800,16.593720,1.621867,4.614151,7.500307,0
2,2021-08-04,sh.600030,96.1465876800,96.4764216000,95.3220028800,95.8992122400,96.1878169200,69389557,1612431665.0600,1,0.707000,1,-0.300000,16.543932,1.617001,4.600306,7.477803,0
3,2021-08-05,sh.600030,95.4044613600,96.4351923600,94.0438964400,94.2912718800,95.8992122400,77863492,1794024579.8600,1,0.793300,1,-1.676700,16.266540,1.589888,4.523173,7.352423,0
4,2021-08-06,sh.600030,94.8272520000,95.7755245200,94.4149596000,95.1570859200,94.2912718800,60133417,1386423868.4200,1,0.612700,1,0.918200,16.415905,1.604487,4.564706,7.419935,0
5,2021-08-09,sh.600030,94.8272520000,98.1255912000,94.6623350400,96.9711724800,95.1570859200,112829321,2655103100.3600,1,1.149600,1,1.906400,16.728860,1.635075,4.651728,7.561390,0
6,2021-08-10,sh.600030,96.5588800800,98.2905081600,95.8579830000,98.0019034800,96.9711724800,108177014,2549716975.6300,1,1.102200,1,1.062900,16.906675,1.652455,4.701173,7.641762,0
